id	sent	text
950	9.0	@liza_181 Выручишь пипец, спасибо 🙏🏻🙏🏻❤️❤️🙏🏻❤️
2288	6.0	@m_narantuya @batengineer Надад бол энэ зогсоолийн design буруу байгаан сонирхол татаад байна. эмэгтэй хүн ухрахад үнхээр хэцүү 😡
1852	9.0	Тургэнник утуерэрин буоллар🙏🏻🙏🏻🙏🏻😘😘😘😭😭
2865	9.0	4 часа до матча #АнжиЗенит 🙏🏻⚽️ Мысленно с любимой командой даже за тысячу километров 💙💙🙏🏻 @zenit_spb https://t.co/F32CfSB3cZ
8225	5.0	Почему в твиттере все такие злые 😡 я думала что мы семья😢 всегда вместе 👪 подержим друг друга и никогда не будем ругаться 💕💖 а вы... 😔
2926	5.0	RT @Dimusik63: @bebekina2015 @cuzmichenko_eug @ComradZampolit @HelgaUdjinRus «Я мечтаю cтроить красивые дома! Красивые стадионы! И в Украин…
46196	3.0	RT @boz_hedomova: АЯЯЯЯЯЯЯЙ 😭😭😭💔💔😍 https://t.co/EkkqFTwiZV
3876	5.0	https://t.co/E5ZEPwlKP6 😔 Убав ден
1500	1.0	"""Я знаю какая ты, ведь между нами столько тайн"" 🎧"
22014	8.0	RT @Rin_nuna: ааааааа Чанёёёёёёль 😭😭💔 #NominateEXO for #MTVEMA @weareoneEXO
10538	6.0	"Да чтоб они подавились!Твари ЗАЖРАВШИЕСЯ😡👎🤜Школьников и студентов-такой баландой кормят!Они на эту ""еду""смотреть не… https://t.co/0btVXkbjBc"
8520	6.0	RT @DassshaRussia: сука.. бесит бесит бесит бесит бесит бесит бесит бесит 😡😡😡😡😡 @KremlinRussia https://t.co/CiPc2UZoqH
1147	1.0	5 лучших треков этой недели по версии #ЕвроХитТоп40!🎧 1. #RobinSchulz – OK (feat. #JamesBlunt) 2. #JPCooper –... https://t.co/BgFrxjH1tL
4961	7.0	RT @_sunnybae_: никто не возьмёт,но меня прет рисовать Поэтому: РТ-И Я НАРИСУЮ ТЕБЕ РИСУНОК ТОГО,ЧТО АССОЦИИРУЕТСЯ У МЕНЯ С ТВОИМ АККОМ❤️ (…
6886	8.0	Мне нужно еще совсем немного времени , чтобы избавиться от прошлого 💔❗️ радуюсь каждому дню , когда справляюсь с какой - либо паникой 😅
4489	6.0	RT @panoff_m: Куда катится США?!Мужчина открыл стрельбу по посетителям музыкального фестиваля у казино в Лас-Вегасе.58 человек погибли, 515…
7810	5.0	@goptareva @Sweet_lemon17 @Stellaire2 @pochkaZayn @Tatin8Valtersen @Si_Alleviare @heymarla_ @_Annushkaa_… https://t.co/iWzcWvpZh8
27221	8.0	RT @illegahvikah: Плачу от красоты. Это метиска Элла Гросс. Отец- американец, мать - кореянка💔💔 https://t.co/nk9hwQzbof
2610	6.0	"RT @parolnenuzen: @EchoMskRu Навальный у Госдепа на зарплате И  ""Эхо Москвы"" у него на подхвате. Интересно когда же и кто Прикроет этот цир…"
4604	6.0	когда бывшие одноклассники были на обладает 😡😡😡
4527	9.0	СЕССИЯ ЗАКРЫТА! 😭🙏🏻
200	1.0	Ты полюбил меня пьяную 🎶🎧
4782	9.0	Здравствуйте! Пожалуйста анонимно!🙏🏻🙏🏻🙏🏻  Проблема началась лет с 15-16, сейчас мне 20 год пошёл, ничего...… https://t.co/iQAuIAMaA4
3516	5.0	вроде и голод подкрался, но есть боюсь😔 надо было хотя бы кефир купить😢 /хотя, какие купить, я не помню как домой добралась О_о /
9889	6.0	RT @Probubnist: Путин платит дань! 😡 Дотации регионам в 2017 из расчета на 1 жителя, руб: Чечня: 29 053 Якутия: 38 012 Севастополь: 43 381…
10895	6.0	RT @ShadenFM: Мать-людоедка😡 https://t.co/rgdcDE6AqU
8622	6.0	Нихуя не успеваю 😡
1865	7.0	Зайки😍❤️ https://t.co/S1E3riSbsC
1256	1.0	Какая ваша любимая музыкальная композиция?🎧 — Мои ниггеры-эндшпиль кажется https://t.co/O62XnCYD3L
41517	3.0	Можно меня телепортировать на море 😢😭 https://t.co/Gv0Hh6d1wN
152	0.0	Сегодня день улыбок❣️ Улыбайся! Улыбайся почаще☀️ ❤️Мои улыбаки ❤️ https://t.co/lunJQbNCov
935	9.0	Огромное спасибо вам, ребята и родители выпуска 2016 года, приятно до слез! 🙏🏻 Вы, как всегда,.. https://t.co/qKWPzOMZZ2
2615	9.0	RT @gusenica_lo: Я хочу охуеть сегодня вечером 🙏🏻
2861	0.0	Было почти лето☀️ https://t.co/xYkWVFwzmv
577	1.0	Я уже теряю сознание на конце зеленой ветки.. 🎧🍃
4358	6.0	"RT @Nevermor_SF: Постоянно, как курящий человек слышу вопросы типа: ""Зачем ты куришь?"" Вот вас волнует?! Может я хочу сдохнуть побыстрее 😡"
2225	6.0	На ночь начиталась новостей и теперь не могу заснуть, психую 😡💢
5756	5.0	Инденер без калькулятор не инженер , айка с прошлого года без калькулятора 😔
2100	7.0	"Смотришь фильм с папой и тут он выдаёт: ""Ну начались обнимааашки, целовааашки""  Люблю❤️"
597	0.0	Утра лента☀️  Удачного дня💛  Я верю в вас🦄 https://t.co/rbHnZc5D6q
38	7.0	RT @misspattinson92: Сладкие разговоры по телефону. 😱😻❤️ #KalpAtışı #GökhanAlkan #ÖyküKarayel #AlEy https://t.co/03LHE94iyq
967	0.0	Прекрасного дня вам. ☀️
43076	3.0	RT @any_doneckaya: ребят,я плачу,серьезно😭😭😭❤️ https://t.co/gaYwN8RQ7E
4353	7.0	У тебя 24 часа наряд, а ты пишешь мне почти круглыми сутками..❤️
13975	8.0	RT @plrrta: РЕБЯТА, ЭТО МАМА МОЕЙ БЛИЗКОЙ ПОДРУГИ😭😭😭💔💔💔ПОМОГИТЕ ПОЖАЛУЙСТА, СДЕЛАЙТЕ РТ😭🙏🏽🙏🏽🙏🏽 https://t.co/kl8G2rCMwV
1569	6.0	RT @Rb_tn99: @zarina_sergeeva @rb_ln_ А где Танюшка Рябинина ?😡😂💙
1257	1.0	RT @fkirkorov: Уже 28 сентября жду своих друзей и гостей на открытии моей маленькой, но очень уютной «Филармонии» — галлереи вокала 🎼👏👑🎤🎧🎹…
1060	0.0	Такое доброе и счастливое утро ☀️ Особенно, когда тебя с утра ждут тосты с арахисовой пастой и бананом 💛
14452	8.0	RT @weareintroubles: О БОЖЕ МОЙ АНТОН ЗАБРАЛ ТЕЛЕФОН СЕРЁЖИ КАКОЙ РЕБЁНОК О ШАСТИЕНКО 💔 МНЕ СЕЙЧАС ТАК ХОРОШО https://t.co/gyBJUqFHul
1542	7.0	@qam_ibr07 Конечно)  Всё будет отлично, не переживай❤️
1549	1.0	Мне снится дорога, осталось немного, обратный путь🎧🎶 https://t.co/t2Dl4B3xaV
363	0.0	RT @Bgmirin: @mikel217 Спасибо, Микуль )))  а Ёмоё - моя предыдущая ава☺️🙈 Пусть тебе в сегоднЕ будет тЁпло,вдохновительно и успешноотчетно…
181	1.0	🎧 Третий выпуск подкаста Lokomakafo как услада для ваших ушей 😊 Подводим итоги предсезонки и обсуждаем всех новичко… https://t.co/714WpxXjyv
6456	5.0	До сих пор не могу поверить в произошедшее😔😔😔
621	1.0	Я близко, как-никак.  Диалог на касаниях рук и губ; Диалог о желании забыться вместе...🎧
1958	8.0	Скучашки💔 https://t.co/SQkzkKdTzS
776	7.0	СОЛНЦЕ,ТЫ НАШЕ ❤️❤️ https://t.co/O16ltDtT4s
7110	6.0	@Askandera_Sasha @MRDIZASTER @norimyxxxo Monkey 😡 Adverbsдо хуя́, дохуя́ “Како́го ху́я? «Заче́м?”Нахуя́? «Заче́м?ни… https://t.co/GJNrjnQBZa
3830	9.0	RT @bereza221: ФОЛЛОУ МИ 🙏🏻 РТ ЭТОТ ТВИТ ✅ И ТЫ В МОЕЙ КНИГЕ ТВИТТЕРСКИХ 😍 Будет круто, давай 😉 https://t.co/7LFGCCQ0RK
4305	7.0	Спокойной ночи, Симидзу и Гулейсузу❤️❤️❤️❤️❤️💕
1495	1.0	Извилистый путь затянулся петлёй  🎧
4246	6.0	@Sarah69571671 вот скотина,а нам написати не можна було😡😡
2379	6.0	Ещё хуже люди, мыслящие стереотипами😡
8306	6.0	RT @oksanaylia1: СБУ вербует ПОДРОСТКОВ для совершения провокаций!😠😡 https://t.co/JHpHlLhdjz
3686	6.0	RT @xcxwl: одно утро я не проснусь......... ИЗ ЗА ЕБУЧЕГО ХОЛОДА ВКЛЮЧИТЕ ОТОПЛЕНИЕ ДАУНЫ МЫ НЕ В АНТАРКТИДЕ😡😡😡😡😡😡😡😡😡😡😡😡
44682	3.0	Хочу на концеееерт😭@egorkreed https://t.co/HsxjSaKsV5
113	1.0	🎧 Мощности достигают порядка 6 млн шт
2372	9.0	Еду в маршрутке с незнакомой соской. Посоветуйте приложение от спонтанной эрекции плз 🙏🏻🙏🏻 #сутрастояк
1893	6.0	@A_Gasparyan Дадон раскрылся ,а там не презик там гондон😡 https://t.co/XGYcX4W2mK
855	8.0	Я берегу, тебя внутри разбитой души💔💦❤️ https://t.co/mAYnbWdw5n
29131	8.0	аааааааа💔💔 https://t.co/kZbomHaFKq
9390	5.0	@anna_miley_anna То чувство, когда скучаешь по этим временам😔
10529	6.0	Как же я себя ненавижу😡
10685	5.0	О эта синхронность одновременно в двоем выходить из сети 😔 Эххх
36899	3.0	А так ноги нереально болят 😭 ну конечно, ведь утром мы еще сдавали тест на физподготовку 🤷🏻‍♀️
41719	3.0	Горжусь 😭 https://t.co/NKNpry1G6x
22953	3.0	Стал бесить посторонний  шум из багажника, в итоге я Насчитал 35 бутылок спиртного😭...водяра, коньяк, вискарь и даже 4 бутылки  пива 😤
9114	5.0	Мне тебя и так не хватает, а сейчас прямо слишком😔
4997	7.0	RT @Angelina__38: и как не любить эту радость??😍😍❤️❤️ @_zolotareva_138
115	0.0	RT @haritonowagalya: Нашел! Теперь ты водишь!☀️🌼💋☀️ https://t.co/biItd5pKGq
1095	1.0	и это было блять ахуенно 🎧💕
4967	7.0	RT @wjijiw: У Хосока вся жизнь перед глазами промелькнула😂Один раз не пидорас😂❤️ #BTS #JIN #JHOPE #JIMIN #ARMY +@BTS_twt https://t.co/OlgaC…
2069	0.0	RT @otsosi_twt: вау,5 победа и это ещё не все🥇🏆 каждая их победа - это победа всех арми. поздравляю,солнышки☀️ вы заслужили 💐 #DNA5thWin
238	0.0	Утро в хату😊😊☀️ https://t.co/O9ghexYlkK
3334	9.0	Многочисленные слова благодарности хочется сказать Вам🙏🏻, мои несравненные родные❤️, близкие ❤️, и друзья☝️!
1977	0.0	Солнце ☀️💜❤️ https://t.co/BrrZgE7tLC
1202	1.0	RT @Nalimsk: Мистер Бин сахалыы ырыалары истэр 😅 🎧 🚕 https://t.co/SMtSCU2Hhm
1708	0.0	RT @OlimpPark: Одолела осенняя хандра?😞Мы знаем,как её лечить!😋🎉Каждое воскресенье в 12:00 для всех желающих - увлекательные игры на ролика…
10097	6.0	Ебучее новое обновления ВК 😡😡😡
1962	0.0	А давайте все вместе дружненьkо поздравим Алеkсея Румянцева @pionerlager с днем рождения?)  Вся любовь прямиkом из Минсkа летит Вам 💜☀️
893	1.0	Я знаю,что несчастье в бабках поверь, Ведь нам и горизонта хватит вполне.🎧
2666	9.0	Все будет, совсем скоро я себя обязательно порадую 🙏🏻🙏🏻 хочу купить всяких штучек себе😏💙
19320	3.0	RT @NataliyaVF: Почему чужая сова любит ласки больше чем мой кот 😭 https://t.co/2pUdOsKtIa
1949	9.0	Это прекрасно просыпаться с температурой 39,2 🤒😭🙏🏻
822	0.0	RT @jins__wife: надюш с твоим днем, солнышко☀️ желаю тебе всего самого наилучшего, встретить нст и попасть когда-нибудь к ним на концерт🌸 (…
3353	0.0	RT @MahiMarianna: Всем отличного настроения!🍁☀️ https://t.co/2SOks53VDn
68	0.0	RT @Nigidon1999: Мне бы стать сигаретой🚬 И развеяться пеплом по ветру Или просто лучиком света - и сиять☀️ Но блядь, не верится в это
19860	3.0	ХАХХАХХХХХХХААХАХАХАХАХХХАХАХАХХААХХАААХХАХААХ 😭😭😭😭😭 https://t.co/20J6GycO3j
25132	8.0	RT @BabyTommo_24: Гарри исполнил Story of my Life и не смейте говорить, что он не любит One Direction (Нет, не плачу, определённо 💔) https:…
4429	9.0	RT @sports_cyber: GH - бог. Официально доказано 🙏🏻 https://t.co/5aCLBiVGcp
10097	5.0	@pinkmusson Щет, несправедливо😔 ОНИ ЯВНО ЧИТЕРЫ
3745	0.0	Погода радует☀️
179	6.0	@01_nszbs @1TIMUR_GALIEV1 Бл, заканчивайте уже а😡
11586	5.0	Вчера была готова и настроена на школу, сегодня совсем нет😔
19974	8.0	RT @wjijiw: Этот камбэк оказался невероятно сложным для их физического состояния😢берегите себя💔Хосок не болей💔 #BTS #JHOPE #HOSEOK #BTSDNA…
11415	5.0	RT @jamila_juliet: Забанила в VK подругу детства, сил моих больше нет общаться с этой меркантильной пустышкой. На душе тошно. Как сильно лю…
1069	6.0	RT @RostovaRus: Брянск - мусор (именно мусор) ломает женщину  Таких тупых, потерянных звеньев эволюции надо гнать из полиции. Максимальный…
4265	5.0	И чисто на интуитивном уровне я резко повернулась и схватила Роба за локоть. А он даже не посмотрел на меня 😔😂
1364	8.0	RT @KaterinaValeeva: А такие букеты вообще легальны?разрыв сердечка💔 https://t.co/PspduLnVN6
8049	5.0	RT @Batuka_UB: МАНай төр засаг нээрээ Онигол болж байна даа 😔 Төрийн ордондоо БАНДААШ ярьсан, одоо экс ЕС маань шаана маана гээл тэрийн гиш…
48954	3.0	@fucking_magly не плач твои красивые глаза не заслуживают такого😭😭😭
9332	8.0	"RT @Broudi25: а вы знали что сто шагов назад не ""тихо на пальцах"" а ""тихого вальса""? РАЗРЫВ ШАБЛОНА 💔"
23541	3.0	Доброе утро 😊 Для меня не совсем доброе. 😐 Как же мне ночью было плохо 😭😫
4182	6.0	Перестань называть меня бедненькой😡
377	1.0	О чём думаешь перед сном С кем делишь секреты Кто засыпает на твоём плече О чём молчишь оставляя мне Лишь звонки без ответа Где ты,где ты  🎧
4601	7.0	@weeaaree Ньооо 😻💔 Спасибо ❤️
1206	1.0	Веду себя так, как будто мне не жаль Но все еще хочу к тебе 🎧
1355	0.0	RT @vlrok: Не бойтесь никогда расставаться И не пытайтесь скрывать ваших слёз, Но всегда страйтесь остаться, Солнцем среди блеклого множест…
11735	8.0	RT @fucklovealina: слезы сами по себе текут по щекам при просмотре клипа лсп  😞💔
3376	5.0	Моя маленькая любовь 👶🏼 невероятно скучаю 😔♥️ https://t.co/vRZxvEU7PP
2423	0.0	RT @Katharin_Aurora: @Dew21Lana @faithtrusthope7 @AlexaThirel @Nataliya_Le @Pavelulybkin @MarekStpie4 @CristinPereyra @Eagleeye47 @Martinet…
5220	5.0	RT @miskeisy: Ребята! Никому котик не нужен? Кастрирован, очень ласковый! Прибился, нам никак:( у меня и так уже 3:( давайте поможем котику…
1725	9.0	RT @pkazler: Девочки ,срочно нужна модель на афролоканы на завтра в 15:50!!🙏🏻🙏🏻🙏🏻🙏🏻
1798	0.0	C добрым утром, страна!  Успехов во всех делах и отличного настроения!☀️✨ #kazakhtv #gm #доброеутро #казахстан… https://t.co/auhKyABiTH
5823	6.0	Осенняя депрессия пришла тогда, когда ее совсем не ждали... СОВСЕМ НЕ ЖДАЛИ БЛИН😡
16727	8.0	RT @leprasorium: После наводнения 😢💔 Сердце матери ❤🐕 https://t.co/5xxsQLIzTJ
1213	6.0	RT @marina_saniram: Телефонными террористами оказались 4 россиянина, звонившие из-за границы.  C 11.09 эвакуированы почти 800 тысяч человек…
2819	0.0	Разбуди меня весной,я устал от холодов☀️🌸
3228	5.0	Даже настроение упало 😔
3453	0.0	доброе утро☀️
1108	6.0	Не мозоль мне глаза, сука😡👿
1390	6.0	😡матрицы😡
2033	6.0	RT @Probubnist: Сами потом приползут на коленях! 😡🇺🇦 Все равно Intel не сможет делать свои процессоры без украинских комплектующих https://…
10182	3.0	RT @vinishko0455: Блять ребята, мне хочется плакать когда читаю это😭 НАМДЖУН БЛЯЯЯТЬ ❤️❤️❤️❤️ https://t.co/XataXL1pFO
2583	6.0	Тупорилий наряд на кпп 2, чуть не сутку один на ногах! 😡😡😡  #04.10.2017
6186	5.0	Вести.Ru: Каталонцы о зверствах испанской полиции: будто Франко еще у власти https://t.co/jj3Z7vOewo 🇪🇸😯😔
1476	1.0	RT @_puma_1919: Сердце не трогай, сука, Лучше разбей посуду🎧
21119	3.0	айка кууьан баран олордогуна, утары кини олордого уьу😭сирэйин коруе этигит эьиги💔оссо гоша йовнай такие душераздирающие песенки включал
17345	8.0	а💔 https://t.co/WimXp8om1u
4859	7.0	@Sonya0755 Обниму приеду ❤️💋
1413	6.0	RT @FrediesNight: #Донецкая карма 🤔😡👎 Интересно, куда больше хотели бы попасть в плен кизяки: к #ВСУ или #ИГИЛ? via @volontert71 https://t.…
5202	6.0	RT @darisold: Господи как же болит голова😡
49345	3.0	Мозг: сколько можно ныть , пора радоваться жизни !? Я: 😭😭😭
2718	0.0	RT @_evenss_: @Anna_Town @pizdesledy Вы солнышки 💛☀️
2999	9.0	RT @sakhaya27: Якутск!Найден лабрадор на авторынке(беременная).3й день ночует на улице😭🤧Может найдется для бедняжки хозяин?  Тел :891427164…
1066	1.0	Ностальгии минутка 🎧🎼 https://t.co/dGeyA2TorT
81	1.0	🎶🎧🎵🎼🎹🎬 Когда Ты Рядом Со Мной🎤🎬🎼🎵🎧🎶✌ https://t.co/C1kFkFEefJ
1145	9.0	RT @sportsru: 3 года назад не стало Федора Черенкова Светлая память легенде🙏🏻 https://t.co/Ny7O9EjTWO
1452	0.0	ОМГ ПОЧЕМУ ОН ТАКОЙ ТУТ НЕРЕАЛЬНЫЙ??????? СЕРЬЕЗНО ОН КАКОЙ ТО ДОУГОЙ??????? БЛЯТЬ СМОТРЮ И НЕ ДВШУ МОЙ МАЛЬЧИК СЛА… https://t.co/yVbWHk5QWK
3000	7.0	RT @_XoXokai88: #HappyLayDay  С днём рождения, Исин🎉🎉🎉 Желаю успеха твоему второму ребёнку   Наш талантливый Исин самый лучший ❤️ https://t…
141	9.0	РОДНЕНЬКИЕ ПОМОГИТЕ ПЛС РЕШИТЬ ПОД БУКВОЙ Г ОЧЕНЬ ПРОШУ 😰😰😰😰😰🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻 https://t.co/23yr7A5Xm7
1481	0.0	@yurshik Спасибо,Юрчик,взаимно☀️ Прими сердечные пожелания хорошего дня!😂🍱
14495	8.0	RT @Azilkhan_Torgyn: #nct #smrookies #jihansol #hansol #srb15  Хансоль💔 😢😭😭😭😭 https://t.co/BLm5frGHJv
1053	9.0	Черемкина Варвара Петровна Абыйский район https://t.co/N757Uri1Qp  Ребята,моя мама впервые принимает участие в таком конкурсе,поддержим?😃🤗🙏🏻
435	9.0	RT @LeshaLappar: Продаю iPhone 7+ 32GB. РСТ. в комплекте зарядник, переходник и два чехла. цена 37990. подписчикам в тви скидка 1000 рублей…
1113	0.0	@Nastyaarmy2 @tosuro_chan @Prosto_k_poper @kpopHoesok @_the_ju_ @Kate__Pu @Karat_Aa @miss__depresion @ohoratnaya… https://t.co/E9AhlukMML
5311	7.0	RT @fantonv93: Хорошо, что меня и так каждый день оскорбляет зеркало❤️
4419	7.0	ПРЯМОЙ ЭФИР в #Periscope: ❤️💋💚 https://t.co/YTSJdsWFy9
26700	3.0	Сука, как же я хочу шоколадку 😭😭😭
1448	1.0	RT @fkirkorov: Уже 28 сентября жду своих друзей и гостей на открытии моей маленькой, но очень уютной «Филармонии» — галлереи вокала 🎼👏👑🎤🎧🎹…
34254	3.0	Верните меня к жизни 😭 верните мне чувства, плиззззз 🤞🏻 такое отношение ко всему ничему к хорошему не приведёт 😅
1176	1.0	"RT @olegtinkov: Мне понравилось видео ""Релакс линия 🎧 Заказывай карту вместе со мной 👀 | ✨~"
7	2.0	@Lilian_Kr @name_of_so_so вот, чтобы вы понимали, я сейчас хотела спросить откуда вы знакомы. черт😂
1156	0.0	RT @mew_mew_75: Все читайте драббл этой крошки, которой не хватает этой осенью тепла и любви☀️❤️ https://t.co/R9hSQspn57
6652	3.0	Настолько устала за неделю, что готова спать на паре.. Скорее бы домой, а лучше к любимому😭
2254	9.0	@YRMksm Ага 🙏🏻
5506	8.0	Я ХУЕЮ😍😍😍😍❤️❤️❤️❤️💔💔💔💔💔💔💔💔💔💔💔💔 https://t.co/v3iaQBcXFA
801	1.0	Как перестать слушать FACE?🎧😍🤤🤤
6152	8.0	3 года 💔 https://t.co/40sMDdli6P
13527	3.0	Сүүлийн 10 хоног сийндүүлээд байна 😭😭😭
8919	8.0	"RT @Broudi25: а вы знали что сто шагов назад не ""тихо на пальцах"" а ""тихого вальса""? РАЗРЫВ ШАБЛОНА 💔"
319	7.0	Хочу в Питер. Срочнааааа. Надеюсь, что доживу до января. Зато есть стимул продержаться ещё несколько месяцев ради долгожданной поездки❤️
33934	3.0	RT @janejonsxx: Лотти посвятила свою книгу Джоанне ❤️😭  — Для моей мамы...которая являлась моим самым большим фанатом и всегда верила в мен…
1826	5.0	Болею😞😔🌌 #нозавтравшколу #люблю #хочу https://t.co/YPr0fYm5rE
17639	3.0	@meassssii Мне нужно выздоровить до субботы 😭😭😭 срочноо
15859	8.0	"RT @Broudi25: а вы знали что сто шагов назад не ""тихо на пальцах"" а ""тихого вальса""? РАЗРЫВ ШАБЛОНА 💔"
2016	7.0	@MishasBlog ПРОСТО ПОМНИ ЧТО ТЫ САМЫЙ ЛУЧШИЙ ЧЕЛОВЕЧЕК (С САМОЙ ЛУЧШЕ АУДИТОРИЕЙ 😏) И МЫ ОЧЕНЬ ОЧЕНЬ СИЛЬНО ЛЮБИМ ТЕБЯ 😻❤️❤️❤️❤️
2247	0.0	Доброе утро ☀️ https://t.co/23eTPOc9Ka
11515	3.0	RT @bangtan_russia: [ТВИТТЕР] KissChattanooga (американская радиостанция 103.7 KISS FM) @/BTS_twt, ВАШИ ФАНАТЫ САМЫЕ ЛУЧШИЕ! Ещё НИ ОДНА фа…
4822	6.0	RT @Kharkov_nash: Жаль, Сталин их не довавил...😡 https://t.co/sePY5aprmj
7209	5.0	Можно мне к этим мелким тт  и любимому котеку 😣😔 Бля, кажется ща начну много ныть тт https://t.co/9raTQCa0NA
1753	8.0	RT @KaterinaValeeva: А такие букеты вообще легальны?разрыв сердечка💔 https://t.co/PspduLnVN6
1785	7.0	RT @ugly_tomly: @black_my_love Сладких снов ❤️
7537	3.0	Везет кому-то😭 https://t.co/Wgr3nUriUc
2086	9.0	Надеюсь, что хотя бы завтра на физике не облажаюсь🙏🏻
509	9.0	@dalek_good Я б не доковылял Уже дома, слава Одину 🙏🏻
4617	7.0	Обожаю группу Хлеб❤️@denisque
15539	3.0	Блин, ну найдите мне работууууу😢 хорошую, в норм компании, с молодыми людьми в коллективе 😭😭😭😭😭 я устала от х5
20720	8.0	RT @leprasorium: После наводнения 😢💔 Сердце матери ❤🐕 https://t.co/5xxsQLIzTJ
785	7.0	@notontime_ вот, нашель ссылку на свой тред с фоточками Сокджина, пользуйтесь на здоровье ❤️  https://t.co/hZTrRagjGF
664	1.0	RT @ritaa_i: Делай вопреки, делай от руки, Мир переверни, небо опрокинь🎧
49343	3.0	RT @BLANKOFIII: Покормите меня кто-нибудь 😭🙏🏻
340	1.0	⏩🎵⏩🎧⚪⚪⚪⚪⚪⬛⚪⚪  https://t.co/UpepynXJNB преко @youtube
13534	8.0	мне бы ракетой улететь на другую планету   или болеть перестало б на этой  💔
509	7.0	RT @sweetbabycakehs: люди, гуляющие рядом с местом, где гарри выступал, все время спрашивали, был ли там какой гей-парад или ещё что-то  ..…
1687	0.0	@denyaufa Спасибо, солнышко ☀️
1386	0.0	Обожаю разноцветный октябрь на ДВ!!!#vladivostok😉☀️🌊👍🐻⚓️🍁 https://t.co/5fVP6UgHMI
11245	3.0	В этот пасмурный день настроение поднимает только @kerryflim  Ору как сука с голосовух😭😂😂😂
1099	0.0	RT @olegintwitt: Солнечная и горячая ☀️ https://t.co/E7s3bEU87U
2157	7.0	АХХАХАХВХХВХВХВХВХЗВХВХХВЗВЗАЗХАХВХАХХАХВХАХХВХАХАХХВХВХВХХАХАХВХХАХАХАХХАХАХАХХАХАХХАХАХ Спасибо Ян,всем сердцем❤️😂 https://t.co/23pQkl4gSu
590	7.0	RT @lera_skolpneva: показал то, что боятся показать все остальные 👌🏼❤️ влюбляются сначала в ЧЕЛОВЕКА, а какой у него пол - дело уже десятое…
979	1.0	RT @EuropaPlus: 5 лучших треков этой недели по версии #ЕвроХитТоп40!🎧 1. #RobinSchulz – OK (feat. #JamesBlunt) 2. #JPCooper –... https://t.…
1849	9.0	RT @AramK16: Пишу дипломную работу о чемпионском сезоне Спартака. Если у кого то есть какие-нибудь материалы,то можете покидать ссылки. SM…
2509	0.0	#CrystalAuraBeach желает вам веселых выходных! 💦☀️😆✨ #бархатный #сезон #Турция #отели #CrystalHotels  📷 Александр Ш… https://t.co/UT0lomcdS0
9116	8.0	Я в одном городе с Кириллом Бледным 💔
1826	9.0	RT @AramK16: Пишу дипломную работу о чемпионском сезоне Спартака. Если у кого то есть какие-нибудь материалы,то можете покидать ссылки. SM…
5124	6.0	Впервые за долгое время засунул свою драгоценную карту @tinkoff_bank в банкомат @sberbank и он тут же сожрал ее и п… https://t.co/kR68mrn45g
3562	9.0	RT @poof2001: С лучшим человеком на лучший концерт✨🙏🏻😻
1577	0.0	серьезно, ты интересный человек ☀️
7227	3.0	простите,а можно в кроватку,а не на пару?😭
3513	9.0	RT @LeshaLappar: по мне так заслужил, просто он практически всегда играл роли второго плана, а сейчас в главной роли - Черчилля, так что мо…
4607	6.0	Начало шоу #ComedyWoman. Потом к нам подошёл охранник и сказал «не снимать»🙈🙈🙈😡😡😡. @ Golden_Palace https://t.co/joJzuDuUVE
24851	3.0	"Спасибо @lspolegi за клип ""тело"". Очень сильная и эмоциональная работа... С первых секунд начала плакать...😭😭😭😭😭😭 Очень круто получилось..."
4807	3.0	за что мне такие прекрасные друзья? я вас не заслуживаю, правда 😭😭😭😭😭
71	1.0	как я смотрю фильм 🎥  -надеваю наушники 🎧  -включаю фильм -нажимаю на паузу...может в твиттере загляну,  потом инст… https://t.co/jcuaIjThXW
4665	7.0	День самоуправления🎓 Так полюбила этих детишек,они такие класснючие😍❤️ https://t.co/EY9VsoVXiY
740	9.0	у меня хорошее настроение 😂😂😻😻😻🙏🏻🙏🏻💋😄❤️ а у вас??)))) https://t.co/zMHepnXe2R
224	1.0	ГулЯю с подружками👻💡🐒🎧🤡
4199	9.0	Пожалуйста, кто-нибудь напишите за меня эссе, а я посплю, пожалуйста🙏🏻😩😔
3225	5.0	@mOOn1645911898 @titanchic_ @blink1blackpink @jennie_kim15 @Andelmandel @_Rose_BLACKPINK @deinelanie @meywibry… https://t.co/u0nPOGmzrA
3433	7.0	Люблю Димана❤️✨ Люблю др🎂❤️ Люблю все😹❤️ https://t.co/f7mgyYHuON
3552	5.0	Еее Колхоооз😍😔 https://t.co/qu4QjyfoB8
3392	8.0	RT @Messir_Ksenon: извините, но дима в этом сером пальто просто  💔 https://t.co/YDXJK4jpnJ
286	1.0	Макс Степанов, реально крутой DJ.🎧🎤🎛Создаёт Атмосферные мероприятия, чувствует… https://t.co/i6UrfQK4VH
21481	8.0	RT @leprasorium: После наводнения 😢💔 Сердце матери ❤🐕 https://t.co/5xxsQLIzTJ
5092	5.0	Я хочу обратно домой 😢чтоб папа переключал мне каналы, а мама чаем тёплым поила, пока я болею😔вот же были времена...
2777	0.0	RT @SophieBoudoir: ╭☀️╮ ѕυммєя 🔥 ╰♨️╯ ┊ ┊  ┊ ☀️🌡 🔥♨️┊ #Hot ┊     🔥 🌡♨️ ┊ 🌡#SexyFriends♨️ https://t.co/zfeU5SJW3I
